2016p376386	2016-05-19T06:18:51.095Z	172.2938538	-42.02357483	2.7	56.7	nelson-westcoast
2016p377526	2016-05-19T16:26:21.647Z	177.1851959	-37.12597656	2.3	17.3	tongariro-bayofplenty
2016p378521	2016-05-20T01:16:29.613Z	176.5065308	-40.24823761	2.1	20.1	wellington-marlborough
2016p378541	2016-05-20T01:27:05.390Z	175.6524811	-39.51905441	2.0	16.7	tongariro-bayofplenty
2016p378714	2016-05-20T02:59:26.099Z	178.6756897	-38.50947189	2.2	12.0	gisborne
2016p379153	2016-05-20T06:53:25.389Z	174.5110779	-40.06347275	2.2	90.7	wellington-marlborough
2016p379301	2016-05-20T08:12:01.447Z	175.0558624	-39.22175217	2.4	19.6	fiordland
2016p379518	2016-05-20T10:07:36.596Z	175.6837006	-39.43267441	1.3	19.5	tongariro-bayofplenty
2016p379925	2016-05-20T13:44:03.625Z	177.4167633	-39.09733582	2.2	14.4	hawkesbay
2016p380711	2016-05-20T20:43:13.656Z	177.2711487	-37.59454346	2.6	99.4	tongariro-bayofplenty
2016p380770	2016-05-20T21:14:44.610Z	175.3079224	-39.10615158	1.7	16.1	tongariro-bayofplenty
2016p380938	2016-05-20T22:44:08.691Z	173.3542633	-41.55558014	2.3	43.5	wellington-marlborough
2016p381216	2016-05-21T01:11:56.366Z	178.1797485	-37.68457413	2.4	26.5	gisborne
2016p381384	2016-05-21T02:41:31.573Z	175.4714661	-41.06609726	2.7	21.9	wellington-marlborough
2016p381879	2016-05-21T07:05:20.875Z	177.2019958	-37.92792892	2.6	38.8	tongariro-bayofplenty
2016p382490	2016-05-21T12:30:46.941Z	178.7520294	-37.40957642	2.5	21.2	gisborne
2016p382509	2016-05-21T12:41:06.491Z	175.6880188	-38.98386002	2.9	84.4	tongariro-bayofplenty
2016p382515	2016-05-21T12:44:18.981Z	174.7874392	-41.35898494	2.5	10.3	wellington-marlborough
2016p382760	2016-05-21T14:54:41.397Z	172.7058868	-41.83963013	2.9	65.9	nelson-westcoast
2016p382981	2016-05-21T16:52:26.179Z	178.2828353	-38.28405996	3.1	11.3	gisborne
2016p382984	2016-05-21T16:53:54.935Z	176.5460815	-40.04124832	1.8	32.1	hawkesbay
2016p383147	2016-05-21T18:21:06.842Z	178.2830518	-38.28156841	2.2	13.0	gisborne
2016p383197	2016-05-21T18:47:31.764Z	177.2640533	-37.22679138	2.1	62.3	tongariro-bayofplenty
2016p383840	2016-05-22T00:30:18.270Z	177.3146057	-38.09061813	2.0	29.3	tongariro-bayofplenty
2016p384100	2016-05-22T02:48:51.375Z	177.5462036	-37.26687241	2.4	33.0	tongariro-bayofplenty
2016p384325	2016-05-22T04:48:50.561Z	176.4058685	-40.31478882	2.2	17.7	wellington-marlborough
2016p384736	2016-05-22T08:27:42.807Z	177.7743378	-39.11357117	2.0	19.4	hawkesbay
2016p385323	2016-05-22T13:40:28.125Z	178.6529083	-38.11503983	2.3	28.3	gisborne
2016p385370	2016-05-22T14:05:20.468Z	177.7561962	-39.04410216	2.9	13.2	hawkesbay
2016p385555	2016-05-22T15:43:56.619Z	175.6988525	-39.39247894	1.0	18.4	tongariro-bayofplenty
2016p385676	2016-05-22T16:48:11.821Z	175.4540253	-40.87825012	2.7	20.5	wellington-marlborough
2016p385715	2016-05-22T17:09:04.171Z	176.1379349	-40.36826777	2.9	24.5	wellington-marlborough
2016p385841	2016-05-22T18:16:33.354Z	176.6983948	-40.23419952	2.2	18.4	hawkesbay
