2016p859310	2016-11-13T22:40:23.699Z	173.6773532	-42.03082309	4.2	24.2	wellington-marlborough
2016p859323	2016-11-13T22:46:45.770Z	173.781311	-42.32310867	4.0	11.0	canterbury
2016p859336	2016-11-13T22:54:18.929Z	173.5431812	-42.32561899	4.8	49.1	canterbury
2016p859378	2016-11-13T23:17:32.523Z	173.8545776	-42.12944029	5.2	27.0	wellington-marlborough
2016p859423	2016-11-13T23:40:51.572Z	173.5302805	-42.36696415	4.2	41.1	canterbury
2016p859437	2016-11-13T23:48:16.151Z	173.0957489	-42.59665298	4.5	10.7	canterbury
2016p859439	2016-11-13T23:49:11.500Z	174.3456838	-41.71086582	5.2	12.7	wellington-marlborough
2016p859449	2016-11-13T23:54:43.778Z	173.5496826	-42.63032913	5.0	21.8	canterbury
2016p859493	2016-11-14T00:17:58.039Z	173.2783051	-42.48082733	4.0	12.7	canterbury
2016p859523	2016-11-14T00:33:51.325Z	174.2954589	-41.67435851	5.7	15.5	wellington-marlborough
2016p859524	2016-11-14T00:34:22.558Z	173.3240412	-42.55790834	6.3	35.5	canterbury
2016p859546	2016-11-14T00:46:34.333Z	173.1880493	-42.4894371	4.0	11.3	canterbury
2016p859561	2016-11-14T00:54:21.843Z	173.9220734	-42.29659184	4.7	34.1	canterbury
2016p859569	2016-11-14T00:58:29.412Z	173.6591797	-42.39444733	4.5	12.1	canterbury
2016p859578	2016-11-14T01:03:20.620Z	173.4476059	-42.41462758	4.5	22.3	canterbury
2016p859584	2016-11-14T01:06:45.993Z	173.8228149	-42.27434158	4.2	15.1	canterbury
2016p859628	2016-11-14T01:30:14.641Z	173.7613041	-42.36700322	5.3	44.8	canterbury
2016p859658	2016-11-14T01:46:18.840Z	173.1952515	-42.60184479	4.2	10.8	canterbury
2016p859698	2016-11-14T02:07:43.994Z	173.2780151	-42.47437286	4.2	11.5	canterbury
2016p859872	2016-11-14T03:40:18.565Z	174.3870697	-41.74411392	4.8	11.5	wellington-marlborough
2016p859880	2016-11-14T03:44:26.789Z	174.1242065	-41.89961624	4.0	12.7	wellington-marlborough
2016p859920	2016-11-14T04:05:46.223Z	173.6581537	-42.30893789	4.7	28.4	canterbury
2016p859929	2016-11-14T04:10:21.550Z	173.5954137	-42.15525523	4.9	30.8	canterbury
